Case.ID,Task.Label,Timestamp,Salary,Amount,Coverage,Cost,AssessmentType,AssessmentCost,Result
1916,CheckCareer,2018-11-12T03:43:55.031+11:00,,,1,,,,
1916,CheckMedicalHistory,2018-11-12T05:01:48.031+11:00,,,,100,,,
1916,NotifyOutcome,2018-11-12T06:32:09.031+11:00,,,,,,,Accepted
1916,AssessApplication,2018-11-12T06:48:21.031+11:00,,,,,Simple,10,
1917,SubmitLoanApplication,2018-11-12T09:38:14.031+11:00,57000,69000,,,,,
1917,CheckCareer,2018-11-12T10:03:36.031+11:00,,,2,,,,
1917,CheckMedicalHistory,2018-11-12T10:41:38.031+11:00,,,,10,,,
1917,NotifyOutcome,2018-11-12T11:17:20.031+11:00,,,,,,,Accepted
1917,AssessApplication,2018-11-12T11:17:41.031+11:00,,,,,Simple,80,
1918,SubmitLoanApplication,2018-11-12T12:51:41.031+11:00,53000,61000,,,,,
1918,CheckCareer,2018-11-12T13:59:04.031+11:00,,,4,,,,
1918,CheckMedicalHistory,2018-11-12T14:08:21.031+11:00,,,,10,,,
1918,NotifyOutcome,2018-11-12T14:37:16.031+11:00,,,,,,,Accepted
1918,AssessApplication,2018-11-12T14:41:30.031+11:00,,,,,Simple,20,
1919,SubmitLoanApplication,2018-11-12T15:43:09.031+11:00,30000,75000,,,,,
1919,CheckCareer,2018-11-12T15:45:26.031+11:00,,,4,,,,
1919,CheckMedicalHistory,2018-11-12T16:07:22.031+11:00,,,,70,,,
1919,NotifyOutcome,2018-11-12T17:02:10.031+11:00,,,,,,,Accepted
1919,AssessApplication,2018-11-12T18:51:08.031+11:00,,,,,Simple,30,
1920,SubmitLoanApplication,2018-11-12T19:35:08.031+11:00,26000,56000,,,,,
1920,CheckCareer,2018-11-12T19:57:54.031+11:00,,,2,,,,
1920,CheckMedicalHistory,2018-11-12T20:51:26.031+11:00,,,,80,,,
1920,NotifyOutcome,2018-11-12T21:48:09.031+11:00,,,,,,,Accepted
1920,AssessApplication,2018-11-12T22:05:33.031+11:00,,,,,Simple,60,
1921,SubmitLoanApplication,2018-11-13T00:06:12.031+11:00,31000,98000,,,,,
1921,CheckCareer,2018-11-13T00:42:23.031+11:00,,,5,,,,
1921,CheckMedicalHistory,2018-11-13T00:55:54.031+11:00,,,,90,,,
1921,NotifyOutcome,2018-11-13T00:57:48.031+11:00,,,,,,,Accepted
1921,AssessApplication,2018-11-13T02:41:24.031+11:00,,,,,Simple,50,
1922,SubmitLoanApplication,2018-11-13T03:37:30.031+11:00,68000,79000,,,,,
1922,CheckCareer,2018-11-13T04:08:19.031+11:00,,,3,,,,
1922,CheckMedicalHistory,2018-11-13T04:43:12.031+11:00,,,,50,,,
1922,NotifyOutcome,2018-11-13T04:49:19.031+11:00,,,,,,,Accepted
1922,AssessApplication,2018-11-13T06:43:43.031+11:00,,,,,Simple,30,
1923,SubmitLoanApplication,2018-11-13T07:49:00.031+11:00,42000,52000,,,,,
1923,CheckCareer,2018-11-13T08:32:39.031+11:00,,,4,,,,
1923,CheckMedicalHistory,2018-11-13T09:08:50.031+11:00,,,,60,,,
1923,NotifyOutcome,2018-11-13T09:21:46.031+11:00,,,,,,,Accepted
1923,AssessApplication,2018-11-13T09:40:57.031+11:00,,,,,Simple,70,
1924,SubmitLoanApplication,2018-11-13T12:26:53.031+11:00,48000,51000,,,,,
1924,CheckCareer,2018-11-13T13:25:04.031+11:00,,,2,,,,
1924,CheckMedicalHistory,2018-11-13T14:29:06.031+11:00,,,,90,,,
1924,NotifyOutcome,2018-11-13T14:45:16.031+11:00,,,,,,,Accepted
1924,AssessApplication,2018-11-13T15:19:28.031+11:00,,,,,Simple,70,
1925,SubmitLoanApplication,2018-11-13T18:14:00.031+11:00,57000,66000,,,,,
1925,CheckCareer,2018-11-13T18:24:01.031+11:00,,,4,,,,
1925,CheckMedicalHistory,2018-11-13T18:41:01.031+11:00,,,,90,,,
1925,NotifyOutcome,2018-11-13T19:00:10.031+11:00,,,,,,,Accepted
1925,AssessApplication,2018-11-13T19:11:35.031+11:00,,,,,Simple,60,
1926,SubmitLoanApplication,2018-11-13T19:32:40.031+11:00,67000,65000,,,,,
1926,CheckCareer,2018-11-13T20:39:06.031+11:00,,,3,,,,
1926,CheckMedicalHistory,2018-11-13T20:44:55.031+11:00,,,,50,,,
1926,NotifyOutcome,2018-11-13T22:43:25.031+11:00,,,,,,,Accepted
1926,AssessApplication,2018-11-13T23:09:07.031+11:00,,,,,Simple,80,
1927,SubmitLoanApplication,2018-11-13T23:36:19.031+11:00,49000,93000,,,,,
1927,CheckCareer,2018-11-13T23:59:57.031+11:00,,,1,,,,
1927,CheckMedicalHistory,2018-11-14T01:55:33.031+11:00,,,,70,,,
1927,NotifyOutcome,2018-11-14T02:30:06.031+11:00,,,,,,,Accepted
1927,AssessApplication,2018-11-14T02:35:50.031+11:00,,,,,Simple,10,
1928,SubmitLoanApplication,2018-11-14T03:33:39.031+11:00,66000,70000,,,,,
1928,CheckCareer,2018-11-14T03:59:46.031+11:00,,,4,,,,
1928,CheckMedicalHistory,2018-11-14T05:38:22.031+11:00,,,,20,,,
1928,NotifyOutcome,2018-11-14T06:50:18.031+11:00,,,,,,,Accepted
1928,AssessApplication,2018-11-14T07:03:00.031+11:00,,,,,Simple,60,
1929,SubmitLoanApplication,2018-11-14T07:33:36.031+11:00,29000,74000,,,,,
1929,CheckCareer,2018-11-14T09:02:47.031+11:00,,,4,,,,
1929,CheckMedicalHistory,2018-11-14T09:54:16.031+11:00,,,,40,,,
1929,NotifyOutcome,2018-11-14T10:00:26.031+11:00,,,,,,,Accepted
1929,AssessApplication,2018-11-14T10:15:34.031+11:00,,,,,Simple,60,
1930,SubmitLoanApplication,2018-11-14T12:01:03.031+11:00,68000,76000,,,,,
1930,CheckCareer,2018-11-14T13:00:39.031+11:00,,,2,,,,
1930,CheckMedicalHistory,2018-11-14T13:12:54.031+11:00,,,,30,,,
1930,NotifyOutcome,2018-11-14T13:13:48.031+11:00,,,,,,,Accepted
1930,AssessApplication,2018-11-14T14:49:24.031+11:00,,,,,Simple,90,
1931,SubmitLoanApplication,2018-11-14T16:54:17.031+11:00,33000,95000,,,,,
1931,CheckCareer,2018-11-14T17:44:37.031+11:00,,,4,,,,
1931,CheckMedicalHistory,2018-11-14T17:53:02.031+11:00,,,,50,,,
1931,NotifyOutcome,2018-11-14T19:00:11.031+11:00,,,,,,,Accepted
1931,AssessApplication,2018-11-14T19:13:40.031+11:00,,,,,Simple,10,
1932,SubmitLoanApplication,2018-11-14T21:28:45.031+11:00,43000,78000,,,,,
1932,CheckCareer,2018-11-14T21:46:15.031+11:00,,,4,,,,
1932,CheckMedicalHistory,2018-11-14T21:53:39.031+11:00,,,,10,,,
1932,NotifyOutcome,2018-11-14T22:11:34.031+11:00,,,,,,,Accepted
1932,AssessApplication,2018-11-14T22:29:55.031+11:00,,,,,Simple,100,
1933,SubmitLoanApplication,2018-11-14T23:42:22.031+11:00,54000,72000,,,,,
1933,CheckCareer,2018-11-15T00:53:59.031+11:00,,,3,,,,
1933,CheckMedicalHistory,2018-11-15T00:58:15.031+11:00,,,,80,,,
1933,NotifyOutcome,2018-11-15T01:34:05.031+11:00,,,,,,,Accepted
1933,AssessApplication,2018-11-15T01:59:37.031+11:00,,,,,Simple,90,
1934,SubmitLoanApplication,2018-11-15T03:34:56.031+11:00,34000,97000,,,,,
1934,CheckCareer,2018-11-15T03:53:05.031+11:00,,,3,,,,
1934,CheckMedicalHistory,2018-11-15T03:53:35.031+11:00,,,,10,,,
1934,NotifyOutcome,2018-11-15T06:37:53.031+11:00,,,,,,,Accepted
1934,AssessApplication,2018-11-15T07:20:15.031+11:00,,,,,Simple,100,
1935,SubmitLoanApplication,2018-11-15T07:34:07.031+11:00,70000,91000,,,,,
1935,CheckCareer,2018-11-15T09:40:36.031+11:00,,,2,,,,
1935,CheckMedicalHistory,2018-11-15T10:14:16.031+11:00,,,,90,,,
1935,NotifyOutcome,2018-11-15T10:26:05.031+11:00,,,,,,,Accepted
1935,AssessApplication,2018-11-15T10:44:07.031+11:00,,,,,Simple,50,
1936,SubmitLoanApplication,2018-11-15T11:54:46.031+11:00,52000,92000,,,,,
1936,CheckCareer,2018-11-15T13:24:04.031+11:00,,,4,,,,
1936,CheckMedicalHistory,2018-11-15T13:49:24.031+11:00,,,,90,,,
1936,NotifyOutcome,2018-11-15T14:32:49.031+11:00,,,,,,,Accepted
1936,AssessApplication,2018-11-15T15:04:49.031+11:00,,,,,Simple,10,
1937,SubmitLoanApplication,2018-11-15T16:29:24.031+11:00,56000,71000,,,,,
1937,CheckCareer,2018-11-15T16:35:12.031+11:00,,,5,,,,
1937,CheckMedicalHistory,2018-11-15T17:20:13.031+11:00,,,,90,,,
1937,NotifyOutcome,2018-11-15T17:58:19.031+11:00,,,,,,,Accepted
1937,AssessApplication,2018-11-15T19:29:35.031+11:00,,,,,Simple,30,
1938,SubmitLoanApplication,2018-11-15T20:06:05.031+11:00,51000,54000,,,,,
1938,CheckCareer,2018-11-15T20:14:42.031+11:00,,,5,,,,
1938,CheckMedicalHistory,2018-11-15T20:36:59.031+11:00,,,,90,,,
1938,NotifyOutcome,2018-11-15T20:58:10.031+11:00,,,,,,,Accepted
1938,AssessApplication,2018-11-15T22:50:06.031+11:00,,,,,Simple,20,
1939,SubmitLoanApplication,2018-11-15T23:41:44.031+11:00,42000,90000,,,,,
1939,CheckCareer,2018-11-15T23:46:29.031+11:00,,,3,,,,
1939,CheckMedicalHistory,2018-11-16T01:25:05.031+11:00,,,,60,,,
1939,NotifyOutcome,2018-11-16T02:27:27.031+11:00,,,,,,,Accepted
1939,AssessApplication,2018-11-16T02:36:36.031+11:00,,,,,Simple,80,
1940,SubmitLoanApplication,2018-11-16T05:14:01.031+11:00,48000,73000,,,,,
1940,CheckCareer,2018-11-16T05:33:44.031+11:00,,,1,,,,
1940,CheckMedicalHistory,2018-11-16T05:55:30.031+11:00,,,,90,,,
1940,NotifyOutcome,2018-11-16T06:01:55.031+11:00,,,,,,,Accepted
1940,AssessApplication,2018-11-16T06:58:08.031+11:00,,,,,Simple,50,
1941,SubmitLoanApplication,2018-11-16T07:40:06.031+11:00,41000,77000,,,,,
1941,CheckCareer,2018-11-16T08:10:16.031+11:00,,,1,,,,
1941,CheckMedicalHistory,2018-11-16T08:17:06.031+11:00,,,,40,,,
1941,NotifyOutcome,2018-11-16T08:23:12.031+11:00,,,,,,,Accepted
1941,AssessApplication,2018-11-16T10:10:49.031+11:00,,,,,Simple,70,
1942,SubmitLoanApplication,2018-11-16T12:58:49.031+11:00,33000,96000,,,,,
1942,CheckCareer,2018-11-16T13:59:00.031+11:00,,,3,,,,
1942,CheckMedicalHistory,2018-11-16T14:05:35.031+11:00,,,,50,,,
1942,NotifyOutcome,2018-11-16T14:51:01.031+11:00,,,,,,,Accepted
1942,AssessApplication,2018-11-16T15:30:23.031+11:00,,,,,Simple,80,
1943,SubmitLoanApplication,2018-11-16T17:00:25.031+11:00,61000,58000,,,,,
1943,CheckCareer,2018-11-16T17:30:13.031+11:00,,,2,,,,
1943,CheckMedicalHistory,2018-11-16T17:47:52.031+11:00,,,,40,,,
1943,NotifyOutcome,2018-11-16T17:49:33.031+11:00,,,,,,,Accepted
1943,AssessApplication,2018-11-16T18:36:00.031+11:00,,,,,Simple,100,
1944,SubmitLoanApplication,2018-11-16T20:38:41.031+11:00,62000,64000,,,,,
1944,CheckCareer,2018-11-16T20:53:46.031+11:00,,,2,,,,
1944,CheckMedicalHistory,2018-11-16T21:33:20.031+11:00,,,,40,,,
1944,NotifyOutcome,2018-11-16T21:46:49.031+11:00,,,,,,,Accepted
1944,AssessApplication,2018-11-16T22:49:22.031+11:00,,,,,Simple,90,
1945,SubmitLoanApplication,2018-11-17T01:05:38.031+11:00,34000,63000,,,,,
1945,CheckCareer,2018-11-17T01:15:35.031+11:00,,,5,,,,
1945,CheckMedicalHistory,2018-11-17T01:50:33.031+11:00,,,,100,,,
1945,NotifyOutcome,2018-11-17T01:53:25.031+11:00,,,,,,,Accepted
1945,AssessApplication,2018-11-17T02:41:32.031+11:00,,,,,Simple,20,
1946,SubmitLoanApplication,2018-11-17T04:09:01.031+11:00,40000,80000,,,,,
1946,CheckCareer,2018-11-17T04:52:50.031+11:00,,,5,,,,
1946,CheckMedicalHistory,2018-11-17T05:15:01.031+11:00,,,,50,,,
1946,NotifyOutcome,2018-11-17T06:19:50.031+11:00,,,,,,,Accepted
1946,AssessApplication,2018-11-17T07:23:22.031+11:00,,,,,Simple,10,
1947,SubmitLoanApplication,2018-11-17T08:33:43.031+11:00,29000,67000,,,,,
1947,CheckCareer,2018-11-17T08:45:43.031+11:00,,,3,,,,
1947,CheckMedicalHistory,2018-11-17T10:03:43.031+11:00,,,,20,,,
1947,NotifyOutcome,2018-11-17T10:31:39.031+11:00,,,,,,,Accepted
1947,AssessApplication,2018-11-17T10:48:02.031+11:00,,,,,Simple,70,
1948,SubmitLoanApplication,2018-11-17T11:51:27.031+11:00,48000,68000,,,,,
1948,CheckCareer,2018-11-17T12:44:23.031+11:00,,,2,,,,
1948,CheckMedicalHistory,2018-11-17T13:22:01.031+11:00,,,,90,,,
1948,NotifyOutcome,2018-11-17T14:17:46.031+11:00,,,,,,,Accepted
1948,AssessApplication,2018-11-17T14:47:50.031+11:00,,,,,Simple,80,
1949,SubmitLoanApplication,2018-11-17T15:35:46.031+11:00,55000,53000,,,,,
1949,CheckCareer,2018-11-17T16:13:57.031+11:00,,,3,,,,
1949,CheckMedicalHistory,2018-11-17T16:23:29.031+11:00,,,,30,,,
1949,NotifyOutcome,2018-11-17T16:23:45.031+11:00,,,,,,,Accepted
1949,AssessApplication,2018-11-17T18:46:14.031+11:00,,,,,Simple,20,
1950,SubmitLoanApplication,2018-11-17T19:49:46.031+11:00,34000,89000,,,,,
1950,CheckCareer,2018-11-17T20:00:48.031+11:00,,,2,,,,
1950,CheckMedicalHistory,2018-11-17T20:16:26.031+11:00,,,,50,,,
1950,NotifyOutcome,2018-11-17T20:28:54.031+11:00,,,,,,,Accepted
1950,AssessApplication,2018-11-17T21:16:37.031+11:00,,,,,Simple,60,
1951,SubmitLoanApplication,2018-11-18T00:41:08.031+11:00,68000,62000,,,,,
1951,CheckCareer,2018-11-18T00:47:27.031+11:00,,,5,,,,
1951,CheckMedicalHistory,2018-11-18T01:01:14.031+11:00,,,,50,,,
1951,NotifyOutcome,2018-11-18T02:10:50.031+11:00,,,,,,,Accepted
1951,AssessApplication,2018-11-18T02:47:13.031+11:00,,,,,Simple,20,
1952,SubmitLoanApplication,2018-11-18T03:49:53.031+11:00,67000,99000,,,,,
1952,CheckCareer,2018-11-18T04:41:04.031+11:00,,,1,,,,
1952,CheckMedicalHistory,2018-11-18T04:54:24.031+11:00,,,,70,,,
1952,NotifyOutcome,2018-11-18T05:17:10.031+11:00,,,,,,,Accepted
1952,AssessApplication,2018-11-18T06:52:08.031+11:00,,,,,Simple,80,
1953,SubmitLoanApplication,2018-11-18T08:30:54.031+11:00,52000,55000,,,,,
1953,CheckCareer,2018-11-18T09:15:27.031+11:00,,,4,,,,
1953,CheckMedicalHistory,2018-11-18T09:17:01.031+11:00,,,,30,,,
1953,NotifyOutcome,2018-11-18T09:18:01.031+11:00,,,,,,,Accepted
1953,AssessApplication,2018-11-18T09:39:08.031+11:00,,,,,Simple,10,
1954,SubmitLoanApplication,2018-11-18T11:42:09.031+11:00,30000,57000,,,,,
1954,CheckCareer,2018-11-18T12:32:12.031+11:00,,,1,,,,
1954,CheckMedicalHistory,2018-11-18T13:42:39.031+11:00,,,,50,,,
1954,NotifyOutcome,2018-11-18T14:52:23.031+11:00,,,,,,,Accepted
1954,AssessApplication,2018-11-18T15:10:08.031+11:00,,,,,Simple,50,
1955,SubmitLoanApplication,2018-11-18T16:14:58.031+11:00,41000,60000,,,,,
1955,CheckCareer,2018-11-18T16:37:25.031+11:00,,,3,,,,
1955,CheckMedicalHistory,2018-11-18T16:41:43.031+11:00,,,,60,,,
1955,NotifyOutcome,2018-11-18T17:29:52.031+11:00,,,,,,,Accepted
1955,AssessApplication,2018-11-18T18:33:45.031+11:00,,,,,Simple,30,
1956,SubmitLoanApplication,2018-11-18T19:56:51.031+11:00,40000,84000,,,,,
1956,CheckCareer,2018-11-18T20:09:13.031+11:00,,,2,,,,
1956,CheckMedicalHistory,2018-11-18T20:24:26.031+11:00,,,,50,,,
1956,NotifyOutcome,2018-11-18T20:59:43.031+11:00,,,,,,,Accepted
1956,AssessApplication,2018-11-18T22:49:14.031+11:00,,,,,Simple,70,
1957,SubmitLoanApplication,2018-11-18T23:42:24.031+11:00,27000,59000,,,,,
1957,CheckCareer,2018-11-18T23:45:27.031+11:00,,,1,,,,
1957,CheckMedicalHistory,2018-11-18T23:48:31.031+11:00,,,,80,,,
1957,NotifyOutcome,2018-11-19T02:50:39.031+11:00,,,,,,,Accepted
1957,AssessApplication,2018-11-19T03:21:59.031+11:00,,,,,Simple,50,
1958,SubmitLoanApplication,2018-11-19T04:58:08.031+11:00,66000,85000,,,,,
1958,CheckCareer,2018-11-19T05:04:07.031+11:00,,,3,,,,
1958,CheckMedicalHistory,2018-11-19T06:48:50.031+11:00,,,,30,,,
1958,NotifyOutcome,2018-11-19T07:05:59.031+11:00,,,,,,,Accepted
1958,AssessApplication,2018-11-19T07:21:48.031+11:00,,,,,Simple,30,
1959,SubmitLoanApplication,2018-11-19T07:33:12.031+11:00,67000,83000,,,,,
1959,CheckCareer,2018-11-19T08:02:23.031+11:00,,,3,,,,
1959,CheckMedicalHistory,2018-11-19T08:46:01.031+11:00,,,,20,,,
1959,NotifyOutcome,2018-11-19T09:48:08.031+11:00,,,,,,,Accepted
1959,AssessApplication,2018-11-19T10:24:00.031+11:00,,,,,Simple,90,
1960,SubmitLoanApplication,2018-11-19T12:54:40.031+11:00,51000,87000,,,,,
1960,CheckCareer,2018-11-19T13:16:41.031+11:00,,,2,,,,
1960,CheckMedicalHistory,2018-11-19T13:34:31.031+11:00,,,,10,,,
1960,NotifyOutcome,2018-11-19T15:23:36.031+11:00,,,,,,,Accepted
1960,AssessApplication,2018-11-19T15:23:40.031+11:00,,,,,Simple,30,
1961,SubmitLoanApplication,2018-11-19T15:39:59.031+11:00,53000,86000,,,,,
1961,CheckCareer,2018-11-19T16:21:39.031+11:00,,,2,,,,
1961,CheckMedicalHistory,2018-11-19T16:49:52.031+11:00,,,,10,,,
1961,NotifyOutcome,2018-11-19T18:30:10.031+11:00,,,,,,,Accepted
1961,AssessApplication,2018-11-19T19:25:09.031+11:00,,,,,Simple,60,
1962,SubmitLoanApplication,2018-11-19T21:05:54.031+11:00,62000,82000,,,,,
1962,CheckCareer,2018-11-19T22:55:03.031+11:00,,,3,,,,
1962,CheckMedicalHistory,2018-11-19T22:58:16.031+11:00,,,,90,,,
1962,NotifyOutcome,2018-11-19T23:26:06.031+11:00,,,,,,,Accepted
1962,AssessApplication,2018-11-19T23:28:57.031+11:00,,,,,Simple,60,
1963,SubmitLoanApplication,2018-11-19T23:59:42.031+11:00,63000,88000,,,,,
1963,CheckCareer,2018-11-20T01:16:07.031+11:00,,,4,,,,
1963,CheckMedicalHistory,2018-11-20T01:18:42.031+11:00,,,,60,,,
1963,NotifyOutcome,2018-11-20T02:36:43.031+11:00,,,,,,,Accepted
1963,AssessApplication,2018-11-20T02:50:49.031+11:00,,,,,Simple,100,
1964,SubmitLoanApplication,2018-11-20T03:55:52.031+11:00,30000,30000,,,,,
1964,CheckCareer,2018-11-20T03:59:48.031+11:00,,,5,,,,
1964,CheckMedicalHistory,2018-11-20T04:22:03.031+11:00,,,,70,,,
1964,NotifyOutcome,2018-11-20T05:06:32.031+11:00,,,,,,,Rejected
1964,AssessApplication,2018-11-20T05:21:46.031+11:00,,,,,Simple,40,
1965,SubmitLoanApplication,2018-11-20T08:03:10.031+11:00,72000,81000,,,,,
1965,CheckCareer,2018-11-20T09:24:19.031+11:00,,,2,,,,
1965,CheckMedicalHistory,2018-11-20T10:03:58.031+11:00,,,,70,,,
1965,NotifyOutcome,2018-11-20T10:46:23.031+11:00,,,,,,,Accepted
1965,AssessApplication,2018-11-20T11:07:59.031+11:00,,,,,Simple,40,
1966,SubmitLoanApplication,2018-11-20T11:37:55.031+11:00,95000,94000,,,,,
1966,CheckCareer,2018-11-20T11:52:31.031+11:00,,,1,,,,
1966,CheckMedicalHistory,2018-11-20T12:58:08.031+11:00,,,,80,,,
1966,AssessApplication,2018-11-20T13:01:52.031+11:00,,,,,Simple,50,
1966,NotifyOutcome,2018-11-20T13:57:59.031+11:00,,,,,,,Accepted
1967,SubmitLoanApplication,2018-11-20T16:14:54.031+11:00,93000,69000,,,,,
1967,CheckCareer,2018-11-20T16:30:50.031+11:00,,,5,,,,
1967,CheckMedicalHistory,2018-11-20T17:41:18.031+11:00,,,,30,,,
1967,AssessApplication,2018-11-20T18:39:10.031+11:00,,,,,Simple,100,
1967,NotifyOutcome,2018-11-20T19:22:22.031+11:00,,,,,,,Accepted
1968,SubmitLoanApplication,2018-11-20T19:47:01.031+11:00,78000,61000,,,,,
1968,CheckCareer,2018-11-20T20:27:17.031+11:00,,,1,,,,
1968,CheckMedicalHistory,2018-11-20T20:39:21.031+11:00,,,,40,,,
1968,AssessApplication,2018-11-20T20:55:35.031+11:00,,,,,Simple,40,
1968,NotifyOutcome,2018-11-20T21:11:54.031+11:00,,,,,,,Accepted
1969,SubmitLoanApplication,2018-11-21T00:28:56.031+11:00,94000,75000,,,,,
1969,CheckCareer,2018-11-21T00:46:58.031+11:00,,,4,,,,
1969,CheckMedicalHistory,2018-11-21T01:17:51.031+11:00,,,,80,,,
1969,AssessApplication,2018-11-21T01:30:27.031+11:00,,,,,Simple,40,
1969,NotifyOutcome,2018-11-21T03:25:35.031+11:00,,,,,,,Accepted
1970,SubmitLoanApplication,2018-11-21T04:39:16.031+11:00,79000,56000,,,,,
1970,CheckCareer,2018-11-21T04:40:08.031+11:00,,,2,,,,
1970,CheckMedicalHistory,2018-11-21T05:15:23.031+11:00,,,,50,,,
1970,AssessApplication,2018-11-21T06:29:35.031+11:00,,,,,Simple,30,
1970,NotifyOutcome,2018-11-21T07:29:12.031+11:00,,,,,,,Accepted
1971,SubmitLoanApplication,2018-11-21T08:40:25.031+11:00,75000,98000,,,,,
1971,CheckCareer,2018-11-21T10:23:45.031+11:00,,,2,,,,
1971,CheckMedicalHistory,2018-11-21T10:27:18.031+11:00,,,,50,,,
1971,AssessApplication,2018-11-21T10:37:05.031+11:00,,,,,Simple,50,
1971,NotifyOutcome,2018-11-21T11:16:06.031+11:00,,,,,,,Accepted
1972,SubmitLoanApplication,2018-11-21T12:20:51.031+11:00,87000,79000,,,,,
1972,CheckCareer,2018-11-21T12:27:28.031+11:00,,,4,,,,
1972,CheckMedicalHistory,2018-11-21T13:18:43.031+11:00,,,,60,,,
1972,AssessApplication,2018-11-21T14:03:35.031+11:00,,,,,Simple,60,
1972,NotifyOutcome,2018-11-21T14:34:28.031+11:00,,,,,,,Accepted
1973,SubmitLoanApplication,2018-11-21T15:32:26.031+11:00,91000,52000,,,,,
1973,CheckCareer,2018-11-21T17:37:16.031+11:00,,,2,,,,
1973,CheckMedicalHistory,2018-11-21T18:37:04.031+11:00,,,,70,,,
1973,AssessApplication,2018-11-21T18:54:58.031+11:00,,,,,Simple,40,
1973,NotifyOutcome,2018-11-21T19:29:51.031+11:00,,,,,,,Accepted
1974,SubmitLoanApplication,2018-11-21T19:49:53.031+11:00,89000,66000,,,,,
1974,CheckCareer,2018-11-21T20:45:19.031+11:00,,,5,,,,
1974,CheckMedicalHistory,2018-11-21T21:23:45.031+11:00,,,,90,,,
1974,AssessApplication,2018-11-21T21:44:19.031+11:00,,,,,Simple,60,
1974,NotifyOutcome,2018-11-21T23:02:47.031+11:00,,,,,,,Accepted
1975,SubmitLoanApplication,2018-11-22T00:04:18.031+11:00,76000,51000,,,,,
1975,CheckCareer,2018-11-22T01:43:50.031+11:00,,,1,,,,
1975,CheckMedicalHistory,2018-11-22T02:51:51.031+11:00,,,,10,,,
1975,AssessApplication,2018-11-22T03:03:58.031+11:00,,,,,Simple,40,
1975,NotifyOutcome,2018-11-22T03:26:40.031+11:00,,,,,,,Accepted
1976,SubmitLoanApplication,2018-11-22T04:58:36.031+11:00,77000,65000,,,,,
1976,CheckCareer,2018-11-22T05:35:36.031+11:00,,,5,,,,
1976,CheckMedicalHistory,2018-11-22T06:09:18.031+11:00,,,,10,,,
1976,AssessApplication,2018-11-22T06:29:45.031+11:00,,,,,Simple,50,
1976,NotifyOutcome,2018-11-22T06:53:04.031+11:00,,,,,,,Accepted
1977,SubmitLoanApplication,2018-11-22T07:42:53.031+11:00,76000,93000,,,,,
1977,CheckCareer,2018-11-22T07:57:28.031+11:00,,,5,,,,
1977,CheckMedicalHistory,2018-11-22T10:31:50.031+11:00,,,,60,,,
1977,AssessApplication,2018-11-22T10:53:24.031+11:00,,,,,Simple,60,
1977,NotifyOutcome,2018-11-22T11:04:07.031+11:00,,,,,,,Accepted
1978,SubmitLoanApplication,2018-11-22T12:02:03.031+11:00,74000,70000,,,,,
1978,CheckCareer,2018-11-22T13:26:05.031+11:00,,,5,,,,
1978,CheckMedicalHistory,2018-11-22T13:58:43.031+11:00,,,,20,,,
1978,AssessApplication,2018-11-22T14:02:42.031+11:00,,,,,Simple,40,
1978,NotifyOutcome,2018-11-22T15:30:02.031+11:00,,,,,,,Accepted
1979,SubmitLoanApplication,2018-11-22T15:41:03.031+11:00,94000,74000,,,,,
1979,CheckCareer,2018-11-22T16:30:50.031+11:00,,,3,,,,
1979,CheckMedicalHistory,2018-11-22T17:07:52.031+11:00,,,,50,,,
1979,AssessApplication,2018-11-22T18:04:03.031+11:00,,,,,Simple,100,
1979,NotifyOutcome,2018-11-22T18:57:26.031+11:00,,,,,,,Accepted
1980,SubmitLoanApplication,2018-11-22T20:42:04.031+11:00,85000,76000,,,,,
1980,CheckCareer,2018-11-22T20:44:52.031+11:00,,,2,,,,
1980,CheckMedicalHistory,2018-11-22T21:43:07.031+11:00,,,,10,,,
1980,AssessApplication,2018-11-22T22:12:55.031+11:00,,,,,Simple,100,
1980,NotifyOutcome,2018-11-22T22:22:33.031+11:00,,,,,,,Accepted
1981,SubmitLoanApplication,2018-11-23T00:22:16.031+11:00,81000,95000,,,,,
1981,CheckCareer,2018-11-23T00:51:08.031+11:00,,,4,,,,
1981,CheckMedicalHistory,2018-11-23T00:54:17.031+11:00,,,,100,,,
1981,AssessApplication,2018-11-23T02:29:13.031+11:00,,,,,Simple,20,
1981,NotifyOutcome,2018-11-23T03:04:21.031+11:00,,,,,,,Accepted
1982,SubmitLoanApplication,2018-11-23T03:48:53.031+11:00,74000,78000,,,,,
1982,CheckCareer,2018-11-23T05:06:15.031+11:00,,,2,,,,
1982,CheckMedicalHistory,2018-11-23T06:54:57.031+11:00,,,,40,,,
1982,AssessApplication,2018-11-23T07:20:27.031+11:00,,,,,Simple,70,
1982,NotifyOutcome,2018-11-23T07:29:29.031+11:00,,,,,,,Accepted
1983,SubmitLoanApplication,2018-11-23T07:32:36.031+11:00,86000,72000,,,,,
1983,CheckCareer,2018-11-23T07:40:37.031+11:00,,,5,,,,
1983,CheckMedicalHistory,2018-11-23T08:52:03.031+11:00,,,,30,,,
1983,AssessApplication,2018-11-23T10:22:10.031+11:00,,,,,Simple,90,
1983,NotifyOutcome,2018-11-23T11:07:16.031+11:00,,,,,,,Accepted
1984,SubmitLoanApplication,2018-11-23T11:34:39.031+11:00,1e+05,97000,,,,,
1984,CheckCareer,2018-11-23T13:10:02.031+11:00,,,5,,,,
